county,candidate,votes
Lake,Romney / Ryan (REP),87643
Lake,Obama / Biden (DEM),61799
Lake,Stevens / Link (OBJ),110
Lake,Johnson / Gray (LBT),799
Lake,"Goode, / Clymer (CPF)",48
Lake,Stein / Honkala (GRE),136
Lake,Barnett / Cross (REF),15
Lake,Alexander / Mendoza (SOC),11
Lake,Lindsay / Osorio (PSL),4
Lake,Barr / Sheehan (PFP),197
Lake,Hoefling / Ellis (AIP),17
Lake,Anderson / Rodriguez (JPF),32
Lake,Byrne / Harris (WRI),0
Lake,Coniglio / Walsh (WRI),0
Lake,Duncan / Johnson (WRI),0
Lake,Durham / Lopez (WRI),0
Lake,Magee / Harney (WRI),0
Lake,Reed / Cary (WRI),0
Lee,Romney / Ryan (REP),154163
Lee,Obama / Biden (DEM),110157
Lee,Stevens / Link (OBJ),101
Lee,Johnson / Gray (LBT),1177
Lee,"Goode, / Clymer (CPF)",68
Lee,Stein / Honkala (GRE),206
Lee,Barnett / Cross (REF),22
Lee,Alexander / Mendoza (SOC),25
Lee,Lindsay / Osorio (PSL),4
Lee,Barr / Sheehan (PFP),182
Lee,Hoefling / Ellis (AIP),27
Lee,Anderson / Rodriguez (JPF),33
Lee,Byrne / Harris (WRI),0
Lee,Coniglio / Walsh (WRI),0
Lee,Duncan / Johnson (WRI),0
Lee,Durham / Lopez (WRI),0
Lee,Magee / Harney (WRI),1
Lee,Reed / Cary (WRI),0
Leon,Romney / Ryan (REP),55805
Leon,Obama / Biden (DEM),90881
Leon,Stevens / Link (OBJ),47
Leon,Johnson / Gray (LBT),1137
Leon,"Goode, / Clymer (CPF)",62
Leon,Stein / Honkala (GRE),232
Leon,Barnett / Cross (REF),8
Leon,Alexander / Mendoza (SOC),14
Leon,Lindsay / Osorio (PSL),11
Leon,Barr / Sheehan (PFP),103
Leon,Hoefling / Ellis (AIP),20
Leon,Anderson / Rodriguez (JPF),33
Leon,Byrne / Harris (WRI),0
Leon,Coniglio / Walsh (WRI),0
Leon,Duncan / Johnson (WRI),0
Leon,Durham / Lopez (WRI),0
Leon,Magee / Harney (WRI),0
Leon,Reed / Cary (WRI),0
Levy,Romney / Ryan (REP),12054
Levy,Obama / Biden (DEM),6119
Levy,Stevens / Link (OBJ),22
Levy,Johnson / Gray (LBT),90
Levy,"Goode, / Clymer (CPF)",13
Levy,Stein / Honkala (GRE),33
Levy,Barnett / Cross (REF),4
Levy,Alexander / Mendoza (SOC),3
Levy,Lindsay / Osorio (PSL),0
Levy,Barr / Sheehan (PFP),53
Levy,Hoefling / Ellis (AIP),6
Levy,Anderson / Rodriguez (JPF),2
Levy,Byrne / Harris (WRI),0
Levy,Coniglio / Walsh (WRI),0
Levy,Duncan / Johnson (WRI),0
Levy,Durham / Lopez (WRI),0
Levy,Magee / Harney (WRI),0
Levy,Reed / Cary (WRI),0
Liberty,Romney / Ryan (REP),2301
Liberty,Obama / Biden (DEM),942
Liberty,Stevens / Link (OBJ),6
Liberty,Johnson / Gray (LBT),9
Liberty,"Goode, / Clymer (CPF)",3
Liberty,Stein / Honkala (GRE),2
Liberty,Barnett / Cross (REF),0
