county,candidate,votes
Bronx,Johnson/Gray (LBT),608
Bronx,Good/Clymer (CST),122
Kings,Obama/Biden (DEM),580225
Kings,Romney/Ryan (REP),112957
Kings,Romney/Ryan (CON),10732
Kings,Obama/Biden (WOR),18709
Kings,Stein/Honkala (GRN),4365
Kings,Lindsay/Osorio (PSL),217
Kings,Johnson/Gray (LBT),2473
Kings,Good/Clymer (CST),275
New York,Obama/Biden (DEM),486172
New York,Romney/Ryan (REP),84810
New York,Romney/Ryan (CON),4309
New York,Obama/Biden (WOR),13987
New York,Stein/Honkala (GRN),3833
New York,Lindsay/Osorio (PSL),227
New York,Johnson/Gray (LBT),3087
New York,Good/Clymer (CST),146
Queens,Obama/Biden (DEM),461391
Queens,Romney/Ryan (REP),108864
Queens,Romney/Ryan (CON),9707
Queens,Obama/Biden (WOR),9187
Queens,Stein/Honkala (GRN),2465
Queens,Lindsay/Osorio (PSL),183
Queens,Johnson/Gray (LBT),2375
Queens,Good/Clymer (CST),254
Richmond,Obama/Biden (DEM),75557
Richmond,Romney/Ryan (REP),66916
Richmond,Romney/Ryan (CON),7304
Richmond,Obama/Biden (WOR),2616
Richmond,Stein/Honkala (GRN),519
Richmond,Lindsay/Osorio (PSL),46
Richmond,Johnson/Gray (LBT),899
Richmond,Good/Clymer (CST),80
Albany,Scattering,332
Allegany,Scattering,58
Broome,Scattering,189
Cattaraugus,Ross C. Anderson,1
Cattaraugus,Kevin Thorne,1
Cattaraugus,Jerry White,346
Cattaraugus,Scattering,346
Cayuga,Scattering,88
Chautauqua,Scattering,166
Chemung,Scattering,63
Chenango,Scattering,58
Clinton,Scattering,79
Columbia,Scattering,70
Cortland,Scattering,63
Dutchess,Ross C. Anderson,7
Dutchess,Scattering,274
Erie,Ross C. Anderson,16
Erie,Tom Hoeffling,3
Erie,Merlin Miller,2
Essex,James Harris,1
Essex,Scattering,13
Franklin,Scattering,51
Fulton,Scattering,53
Genesee,Tom Hoeffling,3
Genesee,Scattering,8
Greene,Scattering,19
Hamilton,Scattering,9
Herkimer,Scattering,5
Livingston,Ross C. Anderson,3
Livingston,Scattering,66
Monroe,Ross C. Anderson,1
Monroe,Tom Hoeffling,19
Monroe,Jill Reed,3
